title,address,commune,commune_encoded,district,district_encoded,province,province_encoded,paper,price_by_area,latitude,longitude
Cần bán căn hộ 63m2 thông thủy- chung cư Nghĩa Đô-,"Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Phường Cổ Nhuế 1,10,Quận Bắc Từ Liêm,14,Hà Nội,0,1,38095238.0,21.0462329,105.7902764
Chung cư Xuân Mai Sparks Tower 72m² 2PN,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Phường Dương Nội,12,Quận Hà Đông,19,Hà Nội,0,0,15555556.0,20.9903367,105.7827237
Bán nhanh căn Studio tại Vinhomes Green Bay,"Số 7, Số 7 Đường Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Phường Mễ Trì,46,Quận Nam Từ Liêm,21,Hà Nội,0,1,37857143.0,21.0041237,105.7819569
Chung cư Kosmo Tây Hồ 84m² 2PN,"Đường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Phường Xuân Tảo,124,Quận Bắc Từ Liêm,14,Hà Nội,0,0,51785714.0,21.0595437,105.7975099
"Bán chung cư Quận Tây Hồ 49m² 2N 1,7 tỷ bao phí,TL","Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Phường Phú Thượng,67,Quận Tây Hồ,23,Hà Nội,0,1,34693878.0,21.0705202,105.808931
Đầu tư sinh lời căn STUDIO 870tr BP vinhomes OCP,"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Thị trấn Trâu Quỳ,145,Huyện Gia Lâm,2,Hà Nội,0,0,27884615.0,21.0164183,105.9448441
Bán  chung cư DT86m2 làng quốc tế thăng long,"Đường Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Phường Dịch Vọng,13,Quận Cầu Giấy,15,Hà Nội,0,1,32558140.0,21.0359385,105.793827
bán BT nguyệt quế - The Harmony 152m²,"Đường Phúc Lợi, Phường Việt Hưng, Quận Long Biên, Hà Nội",Phường Việt Hưng,114,Quận Long Biên,20,Hà Nội,0,1,101973684.0,21.0383592,105.9339701
Bán CHCC Home city 117 Trung Kính,"Đường Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Phường Yên Hoà,126,Quận Cầu Giấy,15,Hà Nội,0,0,41269829.0,21.0215516,105.7910173
NHÀ XUÂN PHƯƠNG_GẦN HỒ AN SINH ĐỈNH _Ô TÔ DT 40 m,"phương canh, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",Phường Xuân Phương,123,Quận Nam Từ Liêm,21,Hà Nội,0,0,78750000.0,21.0426019,105.7395182
200tr căn 2PN - Nhà rẻ nhưng chất lượng không rẻ,"Lô CT3 CT4 Khu đô thị mới Kim Chung, Xã Kim Chung, Đông Anh, Hà Nội, Xã Kim Chung, Huyện Đông Anh, Hà Nội",Xã Kim Chung,157,Huyện Đông Anh,12,Hà Nội,0,1,223729.0,21.1230339,105.7742868
"Nhà đẹp Văn Chương thông ngõ 60mx 5T, nhỉnh 5 tỷ","Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",Phường Văn Chương,115,Quận Đống Đa,24,Hà Nội,0,1,83333333.0,21.022491,105.8371026
MỞ BÁN CĂN HỘ CHUNG CƯ MINI LƯƠNG KHÁNH THIỆN,"Đường Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Phường Tân Mai,109,Quận Hoàng Mai,18,Hà Nội,0,1,16666667.0,20.9853201,105.8512018
3 Suất  vào tên trực tiếp CĐT NHS Phương Canh,"Đường Quốc lộ 32, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Phường Phương Canh,74,Quận Nam Từ Liêm,21,Hà Nội,0,1,16000000.0,21.0538059,105.7332727
Chính chủ bán chung cư VĂN CAO_TRÍCH SÀI- 850Tr,"Đường Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",Phường Bưởi,2,Quận Tây Hồ,23,Hà Nội,0,1,25454545.0,21.0507151,105.8133047
"Căn hộ 3PN 93,6m2 TheZei Q.Nam Từ Liêm Mỹ Đình","8, Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,0,34188034.0,21.0330896,105.7696694
"BÁN CC MỸ ĐÌNH 60-125M2, GIÁ 1,6-2,95 Tỷ.","Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,1,26666667.0,21.0322646,105.7652784
Chung cư Quận Thanh Xuân 77m² 2 PN,"47, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Trung,91,Quận Thanh Xuân,22,Hà Nội,0,1,35064935.0,20.9948414,105.8060662
Cắt lỗ sâu căn hộ 65m2 2PN tại dự án GoldSeason,"47, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Trung,91,Quận Thanh Xuân,22,Hà Nội,0,1,34901366.0,20.9948414,105.8060662
Cắt lỗ Căn hộ S303.1603 54.5m2 Vin SmartCity,"S303.16.03, Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Phường Tây Mỗ,110,Quận Nam Từ Liêm,21,Hà Nội,0,0,722222.0,21.0052252,105.7389107
Căn hộ 1 tỷ 2 phòng ngủ mới bàn giao Hà Đông,"Khu đô thị Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Phường Kiến Hưng,33,Quận Hà Đông,19,Hà Nội,0,0,15151515.0,20.9357778,105.7836431
Tập thể Quận Đống Đa 90m² 2PN,"Đường Tôn Đức Thắng, Phường Văn Chương, Quận Đống Đa, Hà Nội",Phường Văn Chương,115,Quận Đống Đa,24,Hà Nội,0,1,22222222.0,21.0242505,105.8326034
Chung cư K35 Tân Mai bộ quốc phòng,"Đường Tân Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Phường Tương Mai,112,Quận Hoàng Mai,18,Hà Nội,0,1,28000000.0,20.9836409,105.8517855
"Bán căn hộ 2PN 84.18m CC Thông tấn Xã, Nguyễn xiển","Khu đô Thị Kim văn Kim Lũ, Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Phường Đại Kim,134,Quận Hoàng Mai,18,Hà Nội,0,1,27047059.0,20.9796218,105.8126449
"Sang nhượng chung cư chính chủ 2PN, tầng đẹp","HH4c, Khu Đô Thị Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,18805970.0,20.9635688,105.8259949
2 ngủ 2 vệ sinh 70m 400tr nhận nhà ngay Cầu Diễn,"65, Cầu Diễn, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",Xã Kim Chung,157,Huyện Hoài Đức,3,Hà Nội,0,1,15714286.0,21.0530728,105.7343487
Căn hộ 3PN 110m2 Gelexia tamtrinh hà nội tòa ct1,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Phường Yên Sở,129,Quận Hoàng Mai,18,Hà Nội,0,1,21636364.0,20.973386,105.8662041
"BÁN CC MINI 43m, 2 ngủ, 1 vs,full đồ, về ở luôn.","Khu đô thị Geleximco Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",Phường Dương Nội,12,Quận Hà Đông,19,Hà Nội,0,0,10465116.0,20.98638,105.7404223
"Căn góc, tầng đẹp 78m2, 2 ngủ ở N2D Hoàng minh giá","Đường Hoàng Minh Giám, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Phường Trung Hoà,101,Quận Cầu Giấy,15,Hà Nội,0,0,24358974.0,21.004945,105.7980865
MỞ BÁN CHUNG CƯ E11 HOÀNG VĂN THỤ Ở LUÔN/30-50M2,"Đường Hoàng Văn Thụ, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Phường Tân Mai,109,Quận Hoàng Mai,18,Hà Nội,0,1,16857143.0,20.9848364,105.8598553
Mở bán quỹ căn THT New City với giá cực rẻ,"Đường 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",Xã Kim Chung,157,Huyện Hoài Đức,3,Hà Nội,0,1,3571429.0,21.0623667,105.7209301
"Tôi bán căn góc 144m2 view công viên,Mandarin 1","Hoàng Minh Giám, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Phường Trung Hoà,101,Quận Cầu Giấy,15,Hà Nội,0,0,50000000.0,21.004945,105.7980865
Bán gấp CC dự án GoldSeason 47 Nguyễn Tuân,"47, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Trung,91,Quận Thanh Xuân,22,Hà Nội,0,0,32000000.0,20.9948414,105.8060662
BÁN CHUNG CƯ ĐÔNG TÁC Ở NGAY ĐỦ ĐỒ- CK ĐẾN 5%,"Đường Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội",Phường Phương Mai,77,Quận Đống Đa,24,Hà Nội,0,1,17647059.0,21.0012748,105.8393044
Chung cư KĐT Pháp Vân 70m² 2PN Giá Thương Lượng,"Đường Quốc lộ 1A, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,25000000.0,20.9625123,105.8418586
(O33.3953.lll) Bán rẻ CC MHDI  CT5 CT6 Lê Đức Thọ,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,0,357880.0,21.0237785,105.7670494
Mặt Phố Nguyễn Ngọc Nại - 40m2 X6 TẦNG giá hơn 8TỶ,"Đường Nguyễn Ngọc Nại, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Phường Khương Trung,28,Quận Thanh Xuân,22,Hà Nội,0,1,220000.0,20.9988372,105.8257651
"BÁN CC MỸ ĐÌNH, 60-125M2, GIÁ 1,6 TỶ-2,95 TỶ","Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,1,26666667.0,21.0322646,105.7652784
"Bán chung cư mini 7T*40m2, 12P, giá 4,1 tỷ","Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Nam,90,Quận Thanh Xuân,22,Hà Nội,0,1,66129032.0,20.9845891,105.7995813
Bán Cắt Lỗ 200 Triêụ Căn Hộ 2 Phòng Ngủ VinhomesOc,"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Thị trấn Trâu Quỳ,145,Huyện Gia Lâm,2,Hà Nội,0,1,27450000.0,21.0164183,105.9448441
Chung cư HH1 Linh Đàm 45m² 1PN,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,19555556.0,20.9599379,105.8337546
CHỈ 1 SUẤT NGOẠI GIAO CĂN 64M2 VÀO TÊN IEC TỨ HIỆP,"Đường 32, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Phường Phương Canh,74,Quận Nam Từ Liêm,21,Hà Nội,0,0,4687500.0,21.0488042,105.7425053
Đẹp như hình căn Góc 3N  tại VHOP chỉ 2.25 tỷ BP,"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",Thị trấn Trâu Quỳ,145,Huyện Gia Lâm,2,Hà Nội,0,0,28653113.0,21.0164183,105.9448441
Chung cư 148m² nhiều hơn 10PN,"Đường Duy Tân, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Phường Dịch Vọng,13,Quận Cầu Giấy,15,Hà Nội,0,0,107432432.0,21.0309144,105.7839062
CHUNG CƯ TRƯƠNG ĐINH_MUA NHÀ TẶNG XE AIR BLADE,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Phường Tân Mai,109,Quận Hoàng Mai,18,Hà Nội,0,1,20606061.0,20.995818,105.8498965
Bán căn hộ nội thất đẹp cho gia đình,"Khu đô thị Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Phường Kiến Hưng,33,Quận Hà Đông,19,Hà Nội,0,0,16666667.0,20.9357778,105.7836431
"Full đẹp, full nội thất, căn hộ 3 PN, 2 WC giá rẻ","Số 418, Số 418 đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",Phường Quang Trung,80,Quận Hà Đông,19,Hà Nội,0,1,24151436.0,20.9624229,105.7640866
CHỈ 870 TRIỆU – CẦN SANG TÊN CH 45 M2 HH Linh Đàm,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,19333333.0,20.9599379,105.8337546
"NHÀ ĐẸP – GIÁ TỐT, TIỀN MẶT 1.05 TỶ HH1 Linh Đàm","Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,18750000.0,20.9599379,105.8337546
KĐT mễ trì hạ 70m2 chia 2 ngủ full đồ vào ở ngay,"Đường Mễ Trì Hạ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 2,49,Quận Nam Từ Liêm,21,Hà Nội,0,0,27142857.0,21.0135318,105.7817423
"Chung Cư Vinhomes Symphony Long Biên 34,4m2","Đường Chu Huy Mân, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Phường Phúc Lợi,71,Quận Long Biên,20,Hà Nội,0,0,47383721.0,21.0496292,105.9163141
Chung cư HH1 Linh Đàm 76m² 3PN,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,17631579.0,20.9599379,105.8337546
"Tôi cần bán GoldSeason 47 Nguyễn Tuân, 90,8m2,","nguyễn tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Trung,91,Quận Thanh Xuân,22,Hà Nội,0,0,31938326.0,20.9985157,105.8031584
Căn góc ban công Đông nam Giá chỉ 400 triệu-NTHome,"Đường Quốc lộ 32, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",Phường Phương Canh,74,Quận Nam Từ Liêm,21,Hà Nội,0,0,5194805.0,21.0538059,105.7332727
Chung cư Gelexia Riverside 89m² 3PN,"885, 885 Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",Phường Yên Sở,129,Quận Hoàng Mai,18,Hà Nội,0,1,22471910.0,20.973457,105.8669431
Chung cư HH2 Linh Đàm 56m² 2PN full nội thất,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,18750000.0,20.9599379,105.8337546
Chung cư HH1 Linh Đàm 56m² 2PN full nội thất,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,18750000.0,20.9599379,105.8337546
TRANH TRÌ  HỒNG HÀ ECO ĐẸP MÊ MẨN  65M 1.179 T,"Đường Quốc lộ 1A, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Xã Tứ Hiệp,173,Huyện Thanh Trì,8,Hà Nội,0,0,18153846.0,20.9454567,105.8444755
"Bán 113.9m2 ,giá 1.72 tỷ, 3 PN,2VS tầng trung","Đường Lê Trọng Tấn, Phường Phú La, Quận Hà Đông, Hà Nội",Phường Phú La,64,Quận Hà Đông,19,Hà Nội,0,1,15100966.0,20.9641152,105.7619568
CHỈ 900TR SỞ HỮU CH 2PN ĐỐI DIỆN AEON MALL HÀ ĐÔNG,"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",Phường Đại Mỗ,135,Quận Nam Từ Liêm,21,Hà Nội,0,1,18090452.0,20.9987082,105.7515087
"Bán nhà 132 Khương Trung 34m2, 4 tầng, 3.99 tỷ","312, Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Phường Khương Trung,28,Quận Thanh Xuân,22,Hà Nội,0,0,117352941.0,20.9906181,105.813103
"cc mễ trì hạ, căn góc 140m2, 3 ngủ, full đồ về ở","Đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Phường Mễ Trì,46,Quận Nam Từ Liêm,21,Hà Nội,0,0,24000000.0,21.0174168,105.7820991
Bán gấp cắt lỗ sâu căn hộ  Nam Xa La 81m2 2PN 2WC,"phuc la văn phú, Phường Phúc La, Quận Hà Đông, Hà Nội",Phường Phúc La,70,Quận Hà Đông,19,Hà Nội,0,0,15731707.0,21.0174168,105.7820991
Cần bán căn hộ 3 ngủ skylake Phạm Hùng,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,0,50000000.0,21.0174168,105.7820991
Thanh lý ngay 43m2 1pn.1vs vinhomes smart city,"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Phường Tây Mỗ,110,Quận Nam Từ Liêm,21,Hà Nội,0,1,33255814.0,21.0095457,105.7439913
Bán căn góc 3PN Vinhomes Skylake Phạm Hùng,"Đường Phạm Hùng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Phường Mỹ Đình 1,48,Quận Nam Từ Liêm,21,Hà Nội,0,0,50000000.0,21.0174168,105.7820991
"chung cư đông quan 95m2, 3 ngủ, 3 ban công, vuông","đông quan, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Phường Quan Hoa,79,Quận Cầu Giấy,15,Hà Nội,0,0,28736842.0,21.0397291,105.8035996
Chung cư Khu Đô Thị Vinhomes Times City 83m² 2 PN,"458, 458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Phường Vĩnh Tuy,120,Quận Hai Bà Trưng,16,Hà Nội,0,1,35542169.0,20.9972755,105.8671037
chung cư G9 văn tiến dũng - cầu diễn sổ hồng,"văn tiến dũng, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Phường Phú Diễn,63,Quận Bắc Từ Liêm,14,Hà Nội,0,0,12222222.0,21.0571737,105.7511736
Chung cư NOXH 282 Nguyễn Huy Tưởng 70m² 2PN,"Ngõ 282, Ngõ 282 Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Bắc,89,Quận Thanh Xuân,22,Hà Nội,0,0,27142857.0,20.9959857,105.8021692
"Vinhomes Green Bay Quỹ căn 2 phòng ngủ 1,93 tỷ","Số 7, Số 7 Đường Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Phường Mễ Trì,46,Quận Nam Từ Liêm,21,Hà Nội,0,1,33275862.0,21.0041237,105.7819569
"Duy nhất 1 căn ngoại giao,  80m, 2PN, tại PCC1,TX","44, Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Phường Thanh Xuân Nam,90,Quận Thanh Xuân,22,Hà Nội,0,1,30000000.0,20.9853877,105.7981635
"Chung cư 69m² 2PN nhỉnh 1,5 tỷ","Đường Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Phường Hạ Đình,24,Quận Thanh Xuân,22,Hà Nội,0,1,355072.0,20.98748,105.8065501
"BÁN GẤP NHÀ Thái Hà 50M2 6 TẦNG, MT: 3.5, 12.3 TỶ","Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Phường Trung Liệt,102,Quận Đống Đa,24,Hà Nội,0,1,246000000.0,21.0129882,105.820014
Chung cư HH1 Linh Đàm 72m 2PN tầng trung siêu đẹp,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,17361111.0,20.9599379,105.8337546
BÁN CĂN HỘ CHUNG CƯ CẦU DIỄN - HỒ TÙNG MẬU,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",Phường Phúc Diễn,69,Quận Bắc Từ Liêm,14,Hà Nội,0,0,14285714.0,21.0452041,105.7516477
BÁN CHUNG CƯ MINI LINH QUANG CHỈ TỪ HƠN 500TR/CĂN,"Đường Linh Quang, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Phường Hàng Bột,22,Quận Đống Đa,24,Hà Nội,0,1,13888889.0,21.0220242,105.8382035
Bán căn góc Vinhomes Smart City Tây Mỗ-Đại Mỗ.,"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Phường Tây Mỗ,110,Quận Nam Từ Liêm,21,Hà Nội,0,1,39062500.0,21.0095457,105.7439913
Ra mắt siêu phẩm căn hộ Dual key mua 1 được 2,"136, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Phường Phú Diễn,63,Quận Bắc Từ Liêm,14,Hà Nội,0,1,26768657.0,21.0421897,105.7671599
BÁN CĂN HỘ CHUNG CƯ KM11 KHÂM THIÊN_TỪ 600TR/CĂN,"Đường Văn Miếu, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Phường Hàng Bột,22,Quận Đống Đa,24,Hà Nội,0,1,12400000.0,21.0286842,105.8364232
Bán chung cư Ngoại Giao Đoàn- CV Hòa Bình 600-1ty,"Khu Ngoại giao đoàn, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Phường Xuân Đỉnh,125,Quận Bắc Từ Liêm,14,Hà Nội,0,1,20312500.0,21.0660289,105.7982094
Chung cư Xuân Mai Sparks Tower 81m² 3PN,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Phường Dương Nội,12,Quận Hà Đông,19,Hà Nội,0,0,17283951.0,20.9903367,105.7827237
Căn hộ 2PN 55.59m2 Linh Đàm. Hà Nội,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,18888289.0,20.9599379,105.8337546
chung cư giá rẻ xã đàn 2 - mới vào ở ngay 30 - 50m,"Đường Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Phường Ô Chợ Dừa,131,Quận Đống Đa,24,Hà Nội,0,0,17142857.0,21.0161056,105.8321575
"BÁN CHUNG CƯ KIM MÃ-GIẢNG VÕ, GIAO NHÀ NGAY 50-55M","LÊ DUẨN, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Phường Bách Khoa,0,Quận Hai Bà Trưng,16,Hà Nội,0,1,17272727.0,21.0145811,105.841408
TẾT ĐẾN CÓ NGAY NHÀ CỰC ĐẸP 2PN CHỈ VỚI 660TR,"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,1,25000000.0,20.9578958,105.8430654
bán Chung Cư VĂN MIẾU- HÀNG BỘT_đủ NỘI THẤT- 640Tr,"Đường Xã Đàn, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Phường Láng Hạ,38,Quận Đống Đa,24,Hà Nội,0,1,15000000.0,21.0128979,105.8354966
Chung cư HH1 Linh Đàm 56m² 2PN giá 1.1 tỷ bst,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Phường Hoàng Liệt,19,Quận Hoàng Mai,18,Hà Nội,0,0,19642857.0,20.9599379,105.8337546
BÁN CĂN HỘ CHUNG CƯ TÔN THẤT TÙNG - TRƯỜNG CHINH,"Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",Phường Khương Thượng,27,Quận Đống Đa,24,Hà Nội,0,0,17333333.0,21.0008727,105.8289214
BÁN CHUNG CƯ V3 PHẠM HÙNG_BẾN XE MỸ ĐÌNH_ĐẦY ĐỦ ĐỒ,"Đường Phạm Hùng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Phường Mai Dịch,43,Quận Cầu Giấy,15,Hà Nội,0,1,18750000.0,21.0364516,105.7802293
Căn hộ 3pn vào ở ngay chung cư Booyoung,"Khu đô thị Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Phường Mộ Lao,47,Quận Hà Đông,19,Hà Nội,0,0,25863158.0,20.9828584,105.7813337
